data_year,criminal_act_id,offense_id
2024,6,226165536
2024,9,229881749
2024,9,226165542
2024,9,226165545
2024,9,226165554
2024,9,226165556
2024,2,226165562
2024,9,226165565
2024,9,226165570
2024,9,226165572
2024,6,226165577
2024,9,226165583
2024,6,226165586
2024,6,226165589
2024,3,224637564
2024,3,224637565
2024,9,226165591
2024,6,226165593
2024,9,224637570
2024,9,226165603
2024,9,226165614
2024,9,224637580
2024,9,226165621
2024,9,226165625
2024,6,226165632
2024,9,224637584
2024,9,226165636
2024,9,224637589
2024,9,224637592
2024,9,226165641
2024,9,226165653
2024,9,226165655
2024,6,226165659
2024,6,226165660
2024,9,226165661
2024,9,226165663
2024,6,226165664
2024,6,226165668
2024,6,226165669
2024,9,226165671
2024,9,226165676
2024,9,226165683
2024,9,226165685
2024,9,226165687
2024,9,226165691
2024,9,224637601
2024,8,224637602
2024,9,226161695
2024,9,224637604
2024,8,224637609
2024,9,224637612
2024,8,224637614
2024,9,224637615
2024,9,224637617
2024,9,224637619
2024,9,224637625
2024,8,224637626
2024,8,224637629
2024,8,224637631
2024,9,224637635
2024,9,224637644
2024,9,224637649
2024,6,224637651
2024,6,224637652
2024,6,224637662
2024,9,224637678
2024,6,224637680
2024,3,224637681
2024,6,224637681
2024,9,226161732
2024,9,224637689
2024,6,226161734
2024,8,224637699
2024,9,224637701
2024,3,229881751
2024,9,224637711
2024,9,226161740
2024,9,224637714
2024,8,226161743
2024,6,226161744
2024,6,224637723
2024,1,229121982
2024,9,229121983
2024,9,226161746
2024,6,226161748
2024,6,226161749
2024,1,224637732
2024,9,224637734
2024,8,226161753
2024,9,224637737
2024,9,224637747
2024,9,224637748
2024,9,226161760
2024,9,224637754
2024,9,224637756
2024,6,226161762
2024,3,226161763
2024,6,226161763
2024,9,226161765
2024,5,224637764
2024,9,224637766
2024,9,229121984
2024,8,224637771
2024,9,224637772
2024,8,224637773
2024,9,224637776
2024,9,224637777
2024,9,226161772
2024,9,226161773
2024,9,224637779
2024,8,224637789
2024,9,224637796
2024,6,224637798
2024,6,224637799
2024,6,224637802
2024,6,224637803
2024,8,224637805
2024,8,224637813
2024,8,224637814
2024,9,224637817
2024,8,224637819
2024,6,224637823
2024,9,226161774
2024,6,224637830
2024,9,224637831
2024,9,224637835
2024,6,224637839
2024,9,224637841
2024,6,224637843
2024,9,224637844
2024,8,224637848
2024,6,224637850
2024,9,224637853
2024,6,224637858
2024,9,224637860
2024,9,224637865
2024,9,224637867
2024,6,224637875
2024,9,224637881
2024,9,224637882
2024,9,224637886
2024,9,224637891
2024,9,224637901
2024,4,229121985
2024,9,224637909
2024,9,224637915
2024,9,224637916
2024,9,224637918
2024,9,224637922
2024,6,224637924
2024,6,224637925
2024,1,224637926
2024,9,224637934
2024,9,224637943
2024,9,224637945
2024,9,224637947
2024,9,224637948
2024,6,224637950
2024,9,224637952
2024,8,224637954
2024,8,224637955
2024,9,224637957
2024,9,224637958
2024,9,224637960
2024,9,224637962
2024,9,224637966
2024,9,224637968
2024,9,224637969
2024,8,224637971
2024,9,224637975
2024,9,226161801
2024,9,224637979
2024,6,226161802
2024,8,224637984
2024,9,224637986
2024,9,224637989
2024,9,226161806
2024,9,224637998
2024,9,226161807
2024,9,226161808
2024,9,224638002
2024,9,224638004
2024,9,224638005
2024,8,224638007
2024,6,226161810
2024,8,224638013
2024,9,224638014
2024,9,224638016
2024,9,224638019
2024,9,224638021
2024,9,224638028
2024,8,224638030
2024,9,224638041
2024,6,224638043
2024,6,224638044
2024,9,224638046
2024,6,224638049
2024,9,224638051
2024,9,224638057
2024,9,224638062
2024,6,224638063
2024,1,224638064
2024,9,224638069
2024,9,224638077
2024,9,224638092
2024,6,224638099
2024,6,224638100
2024,1,224638101
2024,9,224638103
2024,9,226161833
2024,9,224638112
2024,3,224638115
2024,9,224638117
2024,9,224638120
2024,9,224638122
2024,9,224638126
2024,9,224638128
2024,9,224638129
2024,9,224638136
2024,9,224638138
2024,9,224638142
2024,8,224638146
2024,8,224638148
2024,9,226161840
2024,9,224638152
2024,9,224638154
2024,6,226161841
2024,9,224638155
2024,8,226161844
2024,9,224638164
2024,9,226161846
2024,9,224638166
2024,9,224638168
2024,9,226161847
2024,9,226161848
2024,8,224638170
2024,9,224638173
2024,9,224638174
2024,8,224638176
2024,8,224638180
2024,9,224638182
2024,8,224638184
2024,9,224638186
2024,8,224638188
2024,9,224638190
2024,8,224638192
2024,9,224638194
2024,9,224638197
2024,9,224638198
2024,9,224638199
2024,8,224638203
2024,9,224638211
2024,8,224638214
2024,9,226161850
2024,9,224638222
2024,9,224638224
2024,9,224638230
2024,8,224638232
2024,8,224638233
2024,9,224638241
2024,8,224638243
2024,6,224638245
2024,6,224638246
2024,6,224638248
2024,9,224638251
2024,9,224638258
2024,9,224638262
2024,9,224638264
2024,9,224638274
2024,9,224638276
2024,9,224638290
2024,9,224638294
2024,9,224638296
2024,6,224638298
2024,9,224638299
2024,8,226161875
2024,8,224638301
2024,9,224638307
2024,9,224638310
2024,9,224638311
2024,9,224638313
2024,9,224638315
2024,9,224638319
2024,8,224638321
2024,9,224638323
2024,9,224638327
2024,9,224638328
2024,9,224638330
2024,9,224638336
2024,6,224638338
2024,9,224638341
2024,9,226161895
2024,9,224638343
2024,9,224638349
2024,9,224638351
2024,9,224638353
2024,8,224638355
2024,9,224638363
2024,8,224638365
2024,9,224638367
2024,9,224638369
2024,8,224638370
2024,9,224638372
2024,9,240732525
2024,9,224638376
2024,9,224638379
2024,9,224638380
2024,9,224638382
2024,9,224638390
2024,8,224638393
2024,9,224638394
2024,9,224638396
2024,8,224638398
2024,9,224638400
2024,9,224638405
2024,9,224638407
2024,8,224638414
2024,9,224638415
2024,8,224638424
2024,8,224638426
2024,9,224638439
2024,9,224638444
2024,9,224638445
2024,9,224638447
2024,9,226161898
2024,9,224638451
2024,9,224638453
2024,8,224638461
2024,6,224638463
2024,9,224638464
2024,9,224638465
2024,9,224638467
2024,9,224638468
2024,9,224638474
2024,9,224638475
2024,9,224638476
2024,9,224638478
2024,9,224638479
2024,9,224638480
2024,9,224638483
2024,9,224638484
2024,9,224638485
2024,9,224638487
2024,8,224638492
2024,9,224638493
2024,8,224638494
2024,9,224638495
2024,9,224638496
2024,9,224638497
2024,8,224638498
2024,9,224638500
2024,9,224638502
2024,9,224638503
2024,8,224638504
2024,9,224638505
2024,9,224638507
2024,9,224638510
2024,9,224638512
2024,8,224638515
2024,6,224638520
2024,9,224638524
2024,9,224638533
2024,9,224638538
2024,8,224638542
2024,9,224638544
2024,9,224638552
2024,8,226161935
2024,9,224638562
2024,9,224638568
2024,8,224638571
2024,9,224638573
2024,9,224638576
2024,9,224638578
2024,9,224638584
2024,8,224638589
2024,9,224638595
2024,9,229121989
2024,6,224638598
2024,6,224638599
2024,9,224638601
2024,9,224638616
2024,9,224638620
2024,9,224638621
2024,9,224638623
2024,9,226161959
2024,7,224638625
2024,9,224638636
2024,6,224638642
2024,9,224638643
2024,9,224638644
2024,9,224638646
2024,6,224638648
2024,9,224638650
2024,9,224638652
2024,9,224638654
2024,8,224638656
2024,8,224638657
2024,9,224638659
2024,9,224638664
2024,9,224638666
2024,8,224638668
2024,9,224638672
2024,9,224638678
2024,9,224638680
2024,9,224638681
2024,9,224638683
2024,9,224638684
2024,6,224638686
2024,9,224638688
2024,9,224638690
2024,6,224638692
2024,8,224638695
2024,9,224638697
2024,8,226161964
2024,8,224638699
2024,8,224638701
2024,9,226161967
2024,6,224638710
2024,9,224638718
2024,9,224638721
2024,6,224638727
2024,8,224638729
2024,6,224638736
2024,6,226161974
2024,6,224638740
2024,6,224638741
2024,9,224638743
2024,6,224638744
2024,14,224638747
2024,9,226161977
2024,9,224638753
2024,6,224638757
2024,6,224638758
2024,6,224638760
2024,6,224638761
2024,9,224638767
2024,9,224638771
2024,6,224638773
2024,9,224638775
2024,9,233639907
2024,9,233639914
2024,9,233639948
2024,9,233639959
2024,6,233639966
2024,9,233639973
2024,9,233639975
2024,9,233639977
2024,9,233639989
2024,9,233639997
2024,9,233639999
2024,9,233640003
2024,6,233640012
2024,9,233640020
2024,9,233640022
2024,9,233640032
2024,9,233640033
2024,9,233640040
2024,9,233640041
2024,9,233640076
2024,9,233640078
2024,9,233640083
2024,2,233640089
2024,1,233640091
2024,6,233640091
2024,9,233640093
2024,9,233640095
2024,9,233640103
2024,9,233640105
2024,9,233640114
2024,9,233640116
2024,6,235921776
2024,9,233640131
2024,9,233640132
2024,6,233640136
2024,8,233640136
2024,6,233640137
2024,9,233640138
2024,9,233640140
2024,9,233640147
2024,9,233640151
2024,9,233640153
2024,9,233640155
2024,9,233640157
2024,9,233640158
2024,9,233640159
2024,9,233640168
2024,9,233640175
2024,9,233640178
2024,9,233640190
2024,9,233640193
2024,6,233640195
2024,9,233640201
2024,9,233640202
2024,9,233640207
2024,9,233640210
2024,9,233640223
2024,9,233640228
2024,9,233640239
2024,6,233640244
2024,9,233640245
2024,9,233640256
2024,6,233640262
2024,9,233640266
2024,9,233640270
2024,9,233640271
2024,6,233640274
2024,9,233640276
2024,6,233640278
2024,9,233640280
2024,6,233640295
2024,7,233640297
2024,9,233640307
2024,9,233640312
2024,9,233640315
2024,9,233640321
2024,5,233640324
2024,9,233640330
2024,9,233640333
2024,9,233640338
2024,9,233640343
2024,6,233640345
2024,9,233640349
2024,9,233640354
2024,9,233640358
2024,1,233640360
2024,9,233640361
2024,3,233640363
2024,9,233640364
2024,2,233640374
2024,9,233640378
2024,9,233640379
2024,9,233640383
2024,9,233640389
2024,9,233640392
2024,9,233640394
2024,9,233640395
2024,8,233640399
2024,9,233640401
2024,9,233640402
2024,9,233640412
2024,9,233640413
2024,9,233640449
2024,9,233640451
2024,9,233640461
2024,14,233640462
2024,9,233640465
2024,9,233640473
2024,9,233640479
2024,8,233640506
2024,2,233640508
2024,9,233640518
2024,9,233640522
2024,9,233640524
2024,9,233640527
2024,9,233640529
2024,9,233640533
2024,9,233640535
2024,6,233640547
2024,9,233640549
2024,9,233640554
2024,9,233640559
2024,9,233640563
2024,1,234067743
2024,3,234067743
2024,9,233640582
2024,9,233640597
2024,9,233640600
2024,9,233640606
2024,9,233640607
2024,9,233640612
2024,6,233640616
2024,9,233640619
2024,9,233640624
2024,9,233640628
2024,6,233640640
2024,7,233640643
2024,9,233640648
2024,9,233640650
2024,9,233640659
2024,6,234067746
2024,9,233640667
2024,6,233640682
2024,9,233640690
2024,6,233640698
2024,9,233640701
2024,9,233640706
2024,9,233640710
2024,9,233640712
2024,9,233640716
2024,9,233640725
2024,9,233640739
2024,9,233640745
2024,9,233640754
2024,9,233640773
2024,14,233640783
2024,6,233640785
2024,9,233640792
2024,9,233640810
2024,9,233640812
2024,8,233640816
2024,9,233640821
2024,9,233640824
2024,5,233640825
2024,6,233640825
2024,9,233640835
2024,8,233640854
2024,9,233640858
2024,9,233640863
2024,9,233640868
2024,9,233640872
2024,9,233640878
2024,9,233640881
2024,9,233640884
2024,9,233640898
2024,9,233640907
2024,9,233640908
2024,9,233640910
2024,9,233640919
2024,9,233640924
2024,9,233640937
2024,9,233640939
2024,9,233640940
2024,9,233640943
2024,9,233640961
2024,9,233640967
2024,9,233640968
2024,9,233640989
2024,9,233641011
2024,4,233641018
2024,6,233641025
2024,3,233641026
2024,9,233641028
2024,9,233641031
2024,9,233641033
2024,9,233641034
2024,9,233641039
2024,9,233641047
2024,9,233641068
2024,9,233641074
2024,9,233641075
2024,14,233641077
2024,9,233641078
2024,6,233641085
2024,9,233641087
2024,9,233641095
2024,9,233641101
2024,9,233641110
2024,6,233641119
2024,9,233641121
2024,9,233641124
2024,9,233641128
2024,9,233641130
2024,9,233641137
2024,9,233641138
2024,9,233641146
2024,9,233641148
2024,9,233641150
2024,9,233641155
2024,8,233641162
2024,8,233641163
2024,6,233641178
2024,9,233641179
2024,9,233641182
2024,9,233641189
2024,9,233641191
2024,9,233641194
2024,9,233641198
2024,9,233641206
2024,9,234067758
2024,9,233641213
2024,9,233641217
2024,9,233641222
2024,9,233641225
2024,9,233641227
2024,9,233641234
2024,9,233641236
2024,14,233641237
2024,9,233641257
2024,9,233641265
2024,9,233641271
2024,6,233641276
2024,9,233641279
2024,9,233641281
2024,9,233641283
2024,9,233641285
2024,8,233641297
2024,9,233641304
2024,9,233641307
2024,7,233641317
2024,9,233641330
2024,6,233641338
2024,9,233641349
2024,9,233641351
2024,9,233641365
2024,9,233641369
2024,9,233641374
2024,9,233641387
2024,9,233641409
2024,9,233641411
2024,6,233641422
2024,9,233641431
2024,6,233641436
2024,9,233641438
2024,11,233641455
2024,9,233641458
2024,9,233641460
2024,9,233641464
2024,9,233641465
2024,9,233641469
2024,9,233641477
2024,9,233641480
2024,9,234067796
2024,6,234067797
2024,5,234067804
2024,6,234067806
2024,9,234067820
2024,9,234067821
2024,9,234067829
2024,6,234067838
2024,6,234067847
2024,9,234067853
2024,9,234067855
2024,8,234067857
2024,9,234067859
2024,9,234067860
2024,6,234067864
2024,9,234067867
2024,9,234067874
2024,9,234067876
2024,9,234067879
2024,9,234067880
2024,9,234067888
2024,9,234067893
2024,9,234067897
2024,9,234067899
2024,9,234067902
2024,9,234067904
2024,9,234067906
2024,9,234067912
2024,9,234067916
2024,6,234067920
2024,9,234067930
2024,9,234067933
2024,9,234067941
2024,9,234067952
2024,9,234067959
2024,9,234067961
2024,9,234067963
2024,9,234067973
2024,9,234067977
2024,9,234067985
2024,9,234067993
2024,3,234068003
2024,9,234068016
2024,6,234068020
2024,6,234068025
2024,3,234068029
2024,9,234068030
2024,9,238035967
2024,8,234068042
2024,9,234068049
2024,6,234068053
2024,9,234068055
2024,9,234068058
2024,9,234068068
2024,9,234068070
2024,9,234068072
2024,9,234068095
2024,1,234068111
2024,9,234068120
2024,9,234068121
2024,9,234068134
2024,9,234068136
2024,9,234068151
2024,9,234068172
2024,9,234068174
2024,9,234068178
2024,9,234068181
2024,9,234068186
2024,6,234068196
2024,6,234068201
2024,11,234068205
2024,8,234068208
2024,9,234068210
2024,9,234068212
2024,9,234068221
2024,6,234068224
2024,9,234068233
2024,9,234068240
2024,9,234068242
2024,9,234068255
2024,3,234068273
2024,9,234068283
2024,9,234068288
2024,9,234068305
2024,9,234068312
2024,6,234068321
2024,9,234068323
2024,6,234068324
2024,6,234068327
2024,6,234068330
2024,6,234068334
2024,6,234068338
2024,9,234068351
2024,9,234068354
2024,9,234068369
2024,9,234068371
2024,9,234068377
2024,9,234068381
2024,9,234068389
2024,9,234068393
2024,9,234068395
2024,9,234068396
2024,9,234068401
2024,9,234068409
2024,9,234068411
2024,9,234068423
2024,9,234068429
2024,9,234068431
2024,9,234068434
2024,9,234068436
2024,9,234068439
2024,9,234068442
2024,6,234068446
2024,9,234068454
2024,9,234068461
2024,9,234068462
2024,9,234068463
2024,9,234068483
2024,9,234068493
2024,6,234068499
2024,5,234068502
2024,9,234068507
2024,6,234068510
2024,6,234068520
2024,8,234068520
2024,7,234068531
2024,9,234068543
2024,9,234068547
2024,9,234068555
2024,9,234068556
2024,9,234068561
2024,9,234068562
2024,9,234068564
2024,9,234068567
2024,9,234068569
2024,9,234068575
2024,9,234068577
2024,9,234068579
2024,8,226161981
2024,8,224638777
2024,9,224638780
2024,9,224638787
2024,9,224638795
2024,9,224638797
2024,9,224638802
2024,9,224638805
2024,9,226161990
2024,9,226161991
2024,9,226161992
2024,9,226161993
2024,9,224638807
2024,9,226161998
2024,8,224638813
2024,9,226162001
2024,1,226162002
2024,9,226162003
2024,9,224638815
2024,8,226162006
2024,9,224638817
2024,8,224638819
2024,9,224638821
2024,9,226162011
2024,9,226162012
2024,9,226162014
2024,9,226162015
2024,9,226162016
2024,9,226162017
2024,9,224638823
2024,8,224638825
2024,9,224638827
2024,9,226162034
2024,6,226162038
2024,9,226162045
2024,6,226162051
2024,9,226162053
2024,9,226162065
2024,9,226162071
2024,9,224638836
2024,9,226162073
2024,6,226162075
2024,6,226162076
2024,9,226162077
2024,9,226162078
2024,9,226162081
2024,6,226162084
2024,9,226162090
2024,6,226162092
2024,6,226162093
2024,9,226162097
2024,9,226162098
2024,9,226162099
2024,6,226162100
2024,9,224638845
2024,9,226162110
2024,6,226162112
2024,6,226162114
2024,9,226162118
2024,9,226162123
2024,9,226162127
2024,9,224638849
2024,9,226162132
2024,9,226162135
2024,9,226162137
2024,9,226162138
2024,9,226162139
2024,6,226162140
2024,9,226162141
2024,9,226162143
2024,8,224638853
2024,9,224638855
2024,9,226162145
2024,9,226162146
2024,9,226162149
2024,7,226162154
2024,9,235146689
2024,8,226162159
2024,9,226162160
2024,9,226162166
2024,8,226162167
2024,6,226162168
2024,8,226162171
2024,9,226162177
2024,9,226162178
2024,9,226162180
2024,6,226162181
2024,8,224638860
2024,6,226162182
2024,6,226162183
2024,6,226162185
2024,9,226162186
2024,6,226162187
2024,6,226162188
2024,9,226162190
2024,9,226162191
2024,9,226162192
2024,9,226162195
2024,6,226162196
2024,6,226162197
2024,8,226162201
2024,6,226162206
2024,6,226162207
2024,8,226162208
2024,8,226162209
2024,6,226162210
2024,1,226162211
2024,9,226162214
2024,6,226162215
2024,9,226162216
2024,9,226162219
2024,9,226162222
2024,6,226162224
2024,3,226162226
2024,6,226162228
2024,6,226162229
2024,6,226162239
2024,9,226162240
2024,9,226162251
2024,6,226162255
2024,6,226162258
2024,6,226162261
2024,9,226162264
2024,9,226162265
2024,9,226162268
2024,9,226162273
2024,6,226162274
2024,9,226162276
2024,9,226162277
2024,9,226162281
2024,9,235146691
2024,9,226162284
2024,9,226162286
2024,9,226162291
2024,9,226162294
2024,8,226162295
2024,9,226162296
2024,9,226162299
2024,9,226162300
2024,8,226162301
2024,9,226162304
2024,9,226162306
2024,8,226162307
2024,6,226162309
2024,6,226162310
2024,9,226162311
2024,9,226162312
2024,6,224638878
2024,9,226162315
2024,9,226162316
2024,9,226162317
2024,9,226162318
2024,9,226162319
2024,9,226162322
2024,9,231743355
2024,9,235146693
2024,9,226162327
2024,6,226162332
2024,6,226162340
2024,3,226162345
2024,6,226162345
2024,9,224638900
2024,9,226162346
2024,6,224638905
2024,6,224638907
2024,6,226162349
2024,6,226162350
2024,6,224638909
2024,8,224638910
2024,8,224638911
2024,8,224638913
2024,9,226162353
2024,1,224638917
2024,6,224638919
2024,8,226162358
2024,9,224638923
2024,9,226162360
2024,6,226162365
2024,6,226162366
2024,6,226162367
2024,6,224638929
2024,6,224638931
2024,6,224638932
2024,6,224638933
2024,9,224638934
2024,6,224638938
2024,9,224638942
2024,9,224638944
2024,6,224638946
2024,6,224638947
2024,8,237315337
2024,9,226162376
2024,8,226162377
2024,9,226162378
2024,8,226162379
2024,8,226162380
2024,6,224638956
2024,9,226162385
2024,9,224638962
2024,8,226162394
2024,9,224638966
2024,9,229121998
2024,9,226162400
2024,9,226162402
2024,9,224638977
2024,9,224638978
2024,9,226162403
2024,9,224638980
2024,9,224638981
2024,9,224638982
2024,9,226162405
2024,8,226162407
2024,9,224638987
2024,6,224638989
2024,9,224638991
2024,9,226162410
2024,9,226162411
2024,9,226162413
2024,6,224638993
2024,9,224638994
2024,9,224638996
2024,9,240732526
2024,9,224638998
2024,9,224639002
2024,9,224639004
2024,9,224639005
2024,9,226162416
2024,9,226162417
2024,9,226162419
2024,9,226162422
2024,9,226162424
2024,6,226162426
2024,9,224639009
2024,9,224639010
2024,9,224639012
2024,9,226162430
2024,9,224639014
2024,9,224639015
2024,9,226162434
2024,9,226162435
2024,6,224639021
2024,9,224639023
2024,9,226162442
2024,9,224639025
2024,9,229121999
2024,9,226162455
2024,9,226162459
2024,9,224639029
2024,9,224639031
2024,9,226162463
2024,6,224639037
2024,6,224639044
2024,9,235146697
2024,9,224639048
2024,9,226162466
2024,9,226162468
2024,9,226162470
2024,8,226162474
2024,8,226162475
2024,9,226162476
2024,9,224639055
2024,9,226162479
2024,9,226162481
2024,9,226162487
2024,9,224639058
2024,9,224639061
2024,9,226162499
2024,6,226162500
2024,9,226162501
2024,9,224639062
2024,9,224639063
2024,9,224639064
2024,6,226162502
2024,8,224639066
2024,9,226162506
2024,2,226162507
2024,9,226162508
2024,9,226162509
2024,9,235146701
2024,9,224639070
2024,9,224639072
2024,9,226162513
2024,9,229122000
2024,6,226162514
2024,9,224639075
2024,9,226162516
2024,9,224639077
2024,9,226162519
2024,9,226162520
2024,9,226162521
2024,6,226162522
2024,6,226162523
2024,9,226162524
2024,9,226162526
2024,9,224639081
2024,9,226162528
2024,8,226162532
2024,9,231743356
2024,8,226162533
2024,8,226162534
2024,8,226162535
2024,9,226162538
2024,9,226162539
2024,6,226165700
2024,6,226165701
2024,9,226165712
2024,6,226165714
2024,9,226165720
2024,9,226165727
2024,6,226165729
2024,6,226165731
2024,9,226165732
2024,6,226165733
2024,6,226165736
2024,9,226165741
2024,9,226165745
2024,9,226165747
2024,8,226165749
2024,8,226165750
2024,8,226165751
2024,9,226165758
2024,9,224639087
2024,14,224639088
2024,9,226165760
2024,9,224639090
2024,9,226165777
2024,6,226165779
2024,9,226165780
2024,9,226165782
2024,9,226165786
2024,6,226165792
2024,6,226165793
2024,9,226165795
2024,9,226165801
2024,9,226165825
2024,6,226165830
2024,9,226165832
2024,9,226165834
2024,8,226165836
2024,9,226165838
2024,8,224639098
2024,8,226165842
2024,8,226165846
2024,9,226165848
2024,9,226165851
2024,9,226165853
2024,9,226165855
2024,9,226165857
2024,8,226165860
2024,1,226165864
2024,9,224639100
2024,9,224639103
2024,9,224639104
2024,9,224639106
2024,9,224639107
2024,9,224639113
2024,8,226165868
2024,9,226165869
2024,9,226165871
2024,9,224639120
2024,8,229881755
2024,8,224639125
2024,6,224639129
2024,9,224639131
2024,9,224639137
2024,9,224639147
2024,9,224639152
2024,9,224639153
2024,9,224639160
2024,8,224639168
2024,8,224639169
2024,9,224639170
2024,6,224639182
2024,9,224639184
2024,6,224639189
2024,9,224639194
2024,6,224639199
2024,9,224639201
2024,8,224639202
2024,9,224639204
2024,9,226165929
2024,9,224639216
2024,9,226165939
2024,9,235146705
2024,9,224639224
2024,9,224639226
2024,9,224639229
2024,9,224639231
2024,9,224639233
2024,9,224639235
2024,9,224639236
2024,9,224639239
2024,9,224639241
2024,8,224639243
2024,8,224639245
2024,9,231743357
2024,6,224639248
2024,9,224639251
2024,9,224639254
2024,9,224639257
2024,9,224639260
2024,9,224639270
2024,9,224639273
2024,9,224639274
2024,9,224639277
2024,9,224639280
2024,9,224639283
2024,9,224639284
2024,9,224639294
2024,9,224639297
2024,9,224639300
2024,9,224639303
2024,9,224639306
2024,9,224639307
2024,9,224639309
2024,9,224639311
2024,9,224639320
2024,9,224639321
2024,9,224639322
2024,9,224639323
2024,9,224639325
2024,9,224639329
2024,8,224639337
2024,9,224639339
2024,9,224639342
2024,6,224639343
2024,9,224639344
2024,9,224639347
2024,9,224639348
2024,9,224639349
2024,9,224639350
2024,9,224639351
2024,9,224639352
2024,6,224639360
2024,9,224639361
2024,9,226165970
2024,1,224639362
2024,9,224639364
2024,9,224639365
2024,6,226165979
2024,9,224639366
2024,9,224639368
2024,3,226165982
2024,6,224639370
2024,9,240732528
2024,9,226165987
2024,9,224639375
2024,9,224639378
2024,9,224639379
2024,9,224639386
2024,6,226165997
2024,9,224639389
2024,9,226165999
2024,9,224639392
2024,9,224639393
2024,9,224639394
2024,9,224639397
2024,9,224639399
2024,9,224639400
2024,9,224639401
2024,9,235146709
2024,9,224639405
2024,9,224639406
2024,6,224639408
2024,9,224639409
2024,9,224639411
2024,9,224639412
2024,9,224639414
2024,9,224639415
2024,6,224639417
2024,9,224639418
2024,9,224639420
2024,9,224639421
2024,6,224639422
2024,6,224639423
2024,9,224639424
2024,9,224639425
2024,6,224639427
2024,9,224639428
2024,8,224639430
2024,8,224639433
2024,9,224639434
2024,6,224639437
2024,8,224639439
2024,9,224639441
2024,9,245409603
2024,9,224639445
2024,9,224639446
2024,9,224639447
2024,6,224639449
2024,6,224639450
2024,9,224639452
2024,6,224639453
2024,6,224639454
2024,1,224639455
2024,9,224639456
2024,3,224639458
2024,9,224639460
2024,9,224639461
2024,2,224639462
2024,9,235146711
2024,9,224639465
2024,6,224639466
2024,6,224639467
2024,6,224639468
2024,6,224639469
2024,9,229881759
2024,9,224639473
2024,9,224639474
2024,9,224639477
2024,9,224639479
2024,9,233958129
2024,8,224639486
2024,6,224639487
2024,6,224639488
2024,9,224639489
2024,9,224639491
2024,9,224639494
2024,9,235146714
2024,8,224639500
2024,9,224639501
2024,9,224639503
2024,6,224639505
2024,6,224639506
2024,6,224639507
2024,9,224639510
2024,9,224639511
2024,6,224639512
2024,6,224639513
2024,9,224639514
2024,9,224639515
2024,9,224639517
2024,9,224639518
2024,9,224639519
2024,9,224639522
2024,9,224639525
2024,9,235146716
2024,8,224639531
2024,9,224639537
2024,9,224639538
2024,9,224639543
2024,9,224639545
2024,6,224639549
2024,6,224639550
2024,9,224639555
2024,9,224639558
2024,9,224639563
2024,9,224639565
2024,9,224639566
2024,6,224639569
2024,3,224639570
2024,6,224639571
2024,6,224639573
2024,9,224639581
2024,9,224639589
2024,9,224639590
2024,9,224639591
2024,8,224639593
2024,9,224639594
2024,8,224639595
2024,9,224639596
2024,9,224639597
2024,6,224639599
2024,3,224639600
2024,9,226166096
2024,6,224639601
2024,9,224639602
2024,9,224639604
2024,9,224639608
2024,9,224639612
2024,9,224639614
2024,9,224639615
2024,9,224639616
2024,9,224639618
2024,9,224639620
2024,9,224639622
2024,9,224639623
2024,9,224639625
2024,9,226166118
2024,9,224639627
2024,8,224639628
2024,9,231743358
2024,9,224639629
2024,9,224639630
2024,9,224639631
2024,9,224639632
2024,9,224639634
2024,9,224639637
2024,6,224639639
2024,6,224639640
2024,9,226166125
2024,9,226166126
2024,9,226166128
2024,9,224639642
2024,9,226166130
2024,8,226166131
2024,9,226166132
2024,9,229122007
2024,8,226166139
2024,9,226166143
2024,9,226166150
2024,9,226166152
2024,9,226166153
2024,9,226166155
2024,8,226166160
2024,9,226166161
2024,9,226166165
2024,9,226166169
2024,9,226166181
2024,6,235146718
2024,6,235146719
2024,9,235146720
2024,6,226166187
2024,6,226166188
2024,9,226166190
2024,9,226166192
2024,6,226166196
2024,9,226166198
2024,9,226166202
2024,9,226166221
2024,2,226166227
2024,9,226166228
2024,9,226166250
2024,9,226166252
2024,9,226166256
2024,9,226166265
2024,9,226166268
2024,9,226166272
2024,9,224639656
2024,9,226166277
2024,9,226166292
2024,9,226166307
2024,6,226166310
2024,9,226166311
2024,9,224639657
2024,9,224639658
2024,9,224639660
2024,8,226166318
2024,6,226166323
2024,9,224639661
2024,9,226166325
2024,9,224639662
2024,6,226166327
2024,6,226166328
2024,6,226166332
2024,8,226166334
2024,9,224639663
2024,9,226166341
2024,9,226166342
2024,9,226166345
2024,9,226166346
2024,8,226166350
2024,9,226166355
2024,9,226166356
2024,9,226166357
2024,9,226166363
2024,9,226166366
2024,8,226166372
2024,8,226166375
2024,9,226166381
2024,9,226166389
2024,9,226166421
2024,8,226166429
2024,9,226166435
2024,9,226166437
2024,6,226166439
2024,6,226166440
2024,6,224639665
2024,9,226166443
2024,9,226166449
2024,6,226166451
2024,6,226166452
2024,9,226166456
2024,9,226166465
2024,9,226166469
2024,9,226166476
2024,9,226166481
2024,1,226166482
2024,6,226166483
2024,9,229122009
2024,9,226166489
2024,9,226166491
2024,6,226166492
2024,1,226166493
2024,9,226166494
2024,9,226166508
2024,9,226166512
2024,9,226166517
2024,9,226166522
2024,8,226166525
2024,9,226166529
2024,9,226166535
2024,9,226166547
2024,9,226166550
2024,9,226166554
2024,9,226166557
2024,9,224639671
2024,8,224639672
2024,8,226166560
2024,9,226166561
2024,9,226166570
2024,9,226166574
2024,9,226166575
2024,9,224639673
