data_year,groupb_arrestee_id,weapon_code,weapon_id
2024,54576217,01,51
2024,54576222,01,51
2024,54963951,01,51
2024,54963958,01,51
2024,54963959,01,51
2024,54963964,01,51
2024,54963949,01,51
2024,54963952,01,51
2024,54963953,01,51
2024,54963955,01,51
2024,54963961,01,51
2024,54963963,01,51
2024,54963965,01,51
2024,54963948,01,51
2024,54963954,01,51
2024,54963956,01,51
2024,54963957,01,51
2024,54963960,01,51
2024,54963962,01,51
2024,55277187,01,51
2024,54963967,01,51
2024,54963976,01,51
2024,54963989,01,51
2024,54963992,01,51
2024,54963998,01,51
2024,54964000,01,51
2024,54964002,01,51
2024,54964004,01,51
2024,54964006,01,51
2024,54964007,01,51
2024,54964011,01,51
2024,54964013,01,51
2024,54963987,01,51
2024,54963988,01,51
2024,54963990,01,51
2024,54963994,01,51
2024,54963996,01,51
2024,54963997,01,51
2024,54964009,01,51
2024,54964010,01,51
2024,54964016,01,51
2024,54964018,01,51
2024,54964019,01,51
2024,54964021,01,51
2024,54963966,01,51
2024,54963970,01,51
2024,54963972,01,51
2024,54963974,01,51
2024,54963980,01,51
2024,54963982,01,51
2024,54963984,01,51
2024,54963986,01,51
2024,54963950,01,51
2024,54963968,01,51
2024,54963969,01,51
2024,54963971,01,51
2024,54963973,01,51
2024,54963975,01,51
2024,54963977,01,51
2024,54963979,01,51
2024,54963981,01,51
2024,54963983,01,51
2024,54963985,01,51
2024,54963991,01,51
2024,54963993,01,51
2024,54963995,01,51
2024,54963999,01,51
2024,54964001,01,51
2024,54964003,01,51
2024,54964005,01,51
2024,54964008,01,51
2024,54964012,01,51
2024,54964014,01,51
2024,54964015,01,51
2024,54964017,01,51
2024,54964020,01,51
2024,55277192,01,51
2024,55277198,01,51
2024,55277191,01,51
2024,55277197,01,51
2024,55277194,01,51
2024,55277188,01,51
2024,55277190,01,51
2024,55614808,01,51
2024,55614809,01,51
2024,55614805,01,51
2024,55614810,01,51
2024,55614804,01,51
2024,55614806,01,51
2024,55614807,01,51
2024,55614811,01,51
2024,55614812,01,51
2024,55614813,01,51
2024,55614814,01,51
2024,55614818,01,51
2024,55614822,01,51
2024,55614815,01,51
2024,55614817,01,51
2024,55614823,01,51
2024,55614816,01,51
2024,55614819,01,51
2024,55614820,01,51
2024,55614821,01,51
2024,55277202,01,51
2024,55277229,01,51
2024,55277240,01,51
2024,55277242,01,51
2024,55277195,01,51
2024,55277225,01,51
2024,55277246,01,51
2024,55277249,01,51
2024,55277222,01,51
2024,55277224,01,51
2024,55277226,01,51
2024,55277235,01,51
2024,55277245,01,51
2024,55277247,01,51
2024,55277200,01,51
2024,55277211,01,51
2024,55277217,01,51
2024,55277231,01,51
2024,55277237,01,51
2024,55277244,01,51
2024,55277210,01,51
2024,55277216,01,51
2024,55277232,01,51
2024,55277238,01,51
2024,55277213,01,51
2024,55277223,01,51
2024,55277234,01,51
2024,55277239,01,51
2024,55277204,01,51
2024,55277208,01,51
2024,55277214,01,51
2024,55277227,01,51
2024,55277206,01,51
2024,55277228,01,51
2024,55277241,16,52
2024,55277252,01,51
2024,55277215,01,51
2024,55277243,01,51
2024,55277248,01,51
2024,55277250,01,51
2024,55277230,01,51
2024,55277236,01,51
2024,55277253,01,51
2024,55988306,01,51
2024,55988308,01,51
2024,55988307,01,51
2024,55614827,01,51
2024,55614825,01,51
2024,55614824,01,51
2024,55614826,01,51
2024,55614828,01,51
2024,55614837,01,51
2024,55614829,01,51
2024,55614830,01,51
2024,55614831,01,51
2024,55614832,01,51
2024,55614833,01,51
2024,55614834,01,51
2024,55614835,01,51
2024,55614836,01,51
2024,55614838,01,51
2024,55614840,01,51
2024,55614839,01,51
2024,55614841,01,51
2024,55614846,01,51
2024,55614850,01,51
2024,55614855,01,51
2024,55614857,01,51
2024,55614861,01,51
2024,55614869,01,51
2024,55614871,01,51
2024,55614876,01,51
2024,55614879,01,51
2024,55614842,01,51
2024,55614844,01,51
2024,55614848,01,51
2024,55614843,01,51
2024,55614845,01,51
2024,55614847,01,51
2024,55614849,01,51
2024,55614851,01,51
2024,55614852,01,51
2024,55614853,01,51
2024,55614854,01,51
2024,55614856,01,51
2024,55614858,01,51
2024,55614859,01,51
2024,55614860,01,51
2024,55614863,01,51
2024,55614864,01,51
2024,55614862,01,51
2024,55614865,12,5
2024,55614866,01,51
2024,55614868,01,51
2024,55614877,01,51
2024,55614882,01,51
2024,55614867,01,51
2024,55614870,01,51
2024,55614872,01,51
2024,55614873,01,51
2024,55614874,01,51
2024,55614875,01,51
2024,55614878,01,51
2024,55614880,01,51
2024,55614881,01,51
2024,55614884,01,51
2024,55614883,11,1
2024,55614886,01,51
2024,55614888,01,51
2024,55614889,01,51
2024,55614891,01,51
2024,55614885,01,51
2024,55614887,01,51
2024,55614890,01,51
2024,55614894,01,51
2024,55614896,01,51
2024,55614892,01,51
2024,55614893,01,51
2024,55614895,01,51
2024,55614897,01,51
2024,55988310,01,51
2024,55988312,16,52
2024,55988314,01,51
2024,55988316,01,51
2024,55988318,01,51
2024,55988320,01,51
2024,55988321,01,51
2024,55988322,01,51
2024,55988309,01,51
2024,55988317,01,51
2024,55988319,01,51
2024,55988311,01,51
