data_year,victim_id,injury_id
2024,223228104,4
2024,223228107,5
2024,223228108,4
2024,223228112,5
2024,223228136,5
2024,223228137,5
2024,223228141,5
2024,223228150,5
2024,223228160,4
2024,223228161,4
2024,223228162,4
2024,223228163,5
2024,223228164,4
2024,223228165,5
2024,223228169,5
2024,223228171,5
2024,223228173,4
2024,223228174,4
2024,223228184,4
2024,223228188,5
2024,223228189,4
2024,223228190,4
2024,223228191,4
2024,223228197,5
2024,223228198,4
2024,223228198,8
2024,223228199,5
2024,223228205,4
2024,223228208,4
2024,223228213,5
2024,223228215,4
2024,223228218,4
2024,223228222,2
2024,223228222,4
2024,223228223,4
2024,223228225,4
2024,223228227,4
2024,223228230,4
2024,223228235,4
2024,223228244,4
2024,223228248,4
2024,223228250,4
2024,223228251,4
2024,223228252,5
2024,223228253,5
2024,223228254,5
2024,223228258,5
2024,223228259,4
2024,223228262,5
2024,224984950,4
2024,223228266,5
2024,223228268,5
2024,223228269,4
2024,223228270,4
2024,223228272,5
2024,223228273,5
2024,223228274,5
2024,223228278,4
2024,223228283,5
2024,223228285,4
2024,223228287,5
2024,223228294,5
2024,223228297,5
2024,223228301,5
2024,223228303,5
2024,223228306,4
2024,224984955,4
2024,223228315,4
2024,223228316,5
2024,223228318,5
2024,223228321,5
2024,224984957,4
2024,223228327,2
2024,223228327,4
2024,224984960,5
2024,224984961,5
2024,223228335,4
2024,223228336,4
2024,223228340,4
2024,223228341,4
2024,223228342,4
2024,223228343,4
2024,223228344,4
2024,223228346,5
2024,223228347,5
2024,224984965,5
2024,224984967,5
2024,224984968,4
2024,223228363,4
2024,223228364,4
2024,223228367,1
2024,223228372,5
2024,224984981,5
2024,224984982,4
2024,224984984,5
2024,224984985,4
2024,224984986,2
2024,224984986,4
2024,224984990,4
2024,224984992,4
2024,224985001,5
2024,224985008,4
2024,224985009,4
2024,224985016,4
2024,224985017,4
2024,224985019,5
2024,224985025,4
2024,224985029,5
2024,224985031,5
2024,224985032,5
2024,224985038,4
2024,224985042,4
2024,224985043,5
2024,224985050,5
2024,224985053,4
2024,224985054,4
2024,224985056,5
2024,224985057,4
2024,224985061,5
2024,224985064,4
2024,224985070,3
2024,224985070,4
2024,224985074,4
2024,224985091,5
2024,224985092,4
2024,224985094,5
2024,224985095,4
2024,224985097,4
2024,227060112,5
2024,227060113,4
2024,224985102,4
2024,224985104,4
2024,224985108,4
2024,224985116,4
2024,224985123,4
2024,224985129,4
2024,224985130,4
2024,224985134,5
2024,224985143,4
2024,224985144,4
2024,224985149,4
2024,209798996,4
2024,209798999,5
2024,209799000,5
2024,211422536,4
2024,211422537,4
2024,211422538,4
2024,211422542,4
2024,211422547,5
2024,216984616,5
2024,209799007,4
2024,209799008,5
2024,209799011,5
2024,211422564,5
2024,213370438,5
2024,213370439,5
2024,209799013,4
2024,211422588,5
2024,211422595,5
2024,209799014,5
2024,209799015,4
2024,216984619,5
2024,211422620,5
2024,211422646,5
2024,211422650,5
2024,219161133,4
2024,211422687,4
