data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2024,194672381,20,940,,
2024,194672381,23,1,,
2024,194672381,60,1,,
2024,193226152,63,1,,
2024,193226153,4,1,,
2024,194672387,20,100,,
2024,194672388,16,1,,
2024,194672391,6,1,,
2024,194672391,8,1,,
2024,194672391,20,150,,
2024,194672391,47,0,,
2024,194672391,51,0,,
2024,194672391,63,1,,
2024,194672394,10,,,
2024,194672397,38,1,,
2024,194672398,29,500,,
2024,193226154,4,2000,,
2024,194672403,42,500,,
2024,194672405,16,1,,
2024,194672405,42,200,,
2024,194672406,10,,,
2024,194672408,3,20000,2024-11-22,
2024,194672409,3,20000,,
2024,194672410,38,200,,
2024,193226155,36,2100,,
2024,194672411,3,20000,,
2024,193226157,3,6000,,
2024,193226158,3,20000,,
2024,193226160,38,1,,
2024,194672412,38,1,,
2024,193226162,38,1,,
2024,193226162,63,1,,
2024,193226163,36,350,,
2024,193226163,54,250,,
2024,193226163,63,553,,
2024,194672413,3,15000,2024-11-24,
2024,194672414,3,15000,,
2024,194672416,11,1,,
2024,194672418,10,,,
2024,193226164,7,1,,
2024,193226165,38,1,,
2024,194672419,36,4300,,
2024,194672420,42,1,,
2024,194672421,10,,,
2024,193226166,3,3000,2024-11-22,
2024,193226167,3,3000,,
2024,193226169,42,2,,
2024,194672423,16,250,,
2024,194672423,26,2500,,
2024,193226170,42,1,,
2024,193226171,20,150,,
2024,193226171,22,0,,
2024,193226171,23,1300,,
2024,194672426,34,1,,
2024,194672427,10,,,
2024,194672427,11,1,,
2024,194672428,3,1,2024-11-22,
2024,194672429,3,1,,
2024,194672434,38,3100,,
2024,194672435,3,1,,
2024,194672435,42,1,,
2024,193226172,63,1,,
2024,193226173,26,1,,
2024,193226173,36,1,,
2024,193226173,63,200,,
2024,193226174,38,1,,
2024,193226175,6,1,,
2024,193226175,16,1,,
2024,193226176,3,10000,,
2024,194672442,10,,,
2024,193226177,35,1,,
2024,193226178,63,6000,,
2024,193226180,38,1,,
2024,193226180,42,1,,
2024,194672444,63,1,2024-11-22,
2024,194672445,63,1,,
2024,194672446,3,20000,,
2024,193226181,7,1,,
2024,193226181,61,1,,
2024,194672447,3,20000,,
2024,194672449,3,1,2024-11-22,
2024,194672451,10,,,
2024,194672451,11,1,,
2024,194672453,26,6,,
2024,194672453,36,1,,
2024,194672453,63,4,,
2024,194672455,24,25000,2024-12-05,
2024,194672456,24,25000,,
2024,193226182,38,1,,
2024,193226183,42,1,,
2024,194672464,38,1,,
2024,194672466,3,1,2024-11-22,
2024,194672467,10,,,
2024,194672470,6,339,2024-11-23,
2024,194672471,6,339,,
2024,193226184,3,25000,,
2024,193226185,38,1,,
2024,193226185,63,1,,
2024,194672473,8,60,,
2024,193226186,13,1,,
2024,194672475,3,1,2024-11-23,
2024,194672476,3,1,,
2024,193226187,3,10000,,
2024,194672479,63,300,2024-11-22,
2024,194672480,7,1500,,
2024,194672480,63,550,,
2024,194672482,3,15000,2024-12-02,
2024,194672483,3,15000,,
2024,194672485,59,1,,
2024,194672487,6,130,2024-11-23,
2024,194672488,6,130,,
2024,194672489,19,214,2024-11-23,
2024,194672490,19,214,,
2024,194672493,3,1,,
2024,196301296,3,1,2024-11-22,
2024,196301297,3,1,,
2024,194672496,10,,,
2024,194672497,3,5000,2024-11-25,
2024,194672498,3,5000,,
2024,194672499,3,20000,2024-11-27,
2024,194672500,3,20000,,
2024,194672501,10,,,
2024,194672503,38,1,,
2024,194672506,20,2000,,
2024,194672508,38,3000,,
2024,194672512,3,10000,2024-11-23,
2024,194672513,3,10000,,
2024,194672514,38,1,,
2024,194672515,3,1,2024-11-23,
2024,194672520,3,15000,2024-11-26,
2024,194672521,3,15000,,
2024,193226188,6,1,,
2024,193226188,13,1,,
2024,194672526,8,8,2024-11-23,
2024,194672527,8,8,,
2024,194672529,6,1202,,
2024,194672529,13,530,,
2024,194672529,43,1,,
2024,194672529,63,1,,
2024,194672529,64,2500,,
2024,194672529,66,3000,,
2024,193226190,24,80000,,
2024,193226191,38,1,,
2024,193226192,38,3,,
2024,194672532,38,1,,
2024,194672533,47,0,,
2024,193226193,63,1,,
2024,194672538,3,1,,
2024,194672538,17,1,,
2024,194672538,20,7000,,
2024,194672538,47,0,,
2024,194672538,63,1,,
2024,194672539,8,12,,
2024,198113053,61,400,,
2024,194672545,20,48,,
2024,194672547,10,,,
2024,194672547,11,1,,
2024,194672549,10,,,
2024,194672549,11,1,,
2024,194672551,16,1,,
2024,194672551,29,1,,
2024,193226194,13,549,,
2024,193226194,20,1,,
2024,193226194,63,1,,
2024,194672554,13,700,2024-11-23,
2024,194672554,25,1,2024-11-23,
2024,194672555,13,700,,
2024,194672555,25,1,,
2024,194672557,19,86,,
2024,194672559,47,0,,
2024,194672561,6,1,,
2024,194672561,10,,,
2024,193226195,3,20000,,
2024,193226196,42,2,,
2024,193226196,63,1,,
2024,193226197,57,240,,
2024,194672565,19,20,2024-11-23,
2024,194672566,19,20,,
2024,193226198,7,1,,
2024,193226198,47,0,,
2024,193226198,63,1,,
2024,194672570,3,20000,2024-11-25,
2024,194672571,3,20000,,
2024,193226200,42,1,,
2024,193226201,16,6,,
2024,193226201,42,1,,
2024,194672574,38,1,,
2024,193226203,38,1,,
2024,194672577,3,15000,2024-11-23,
2024,194672578,3,15000,,
2024,193226205,9,0,,
2024,193226205,25,1,,
2024,193226205,51,0,,
2024,194672580,2,2914,,
2024,193226206,9,0,,
2024,193226206,20,40,,
2024,194672584,63,60,,
2024,194672585,63,4500,,
2024,193226207,38,1,,
2024,193226208,38,1,,
2024,193226209,36,1,,
2024,193226209,47,0,,
2024,193226209,63,1,,
2024,194672590,38,1,,
2024,194672593,6,1,,
2024,193226210,38,1,,
2024,193226211,36,1,,
2024,194672596,42,1,,
2024,193226212,3,10000,,
2024,194672598,38,1,,
2024,194672600,19,2707,2024-11-23,
2024,194672601,10,,,
2024,194672601,11,1,,
2024,194672602,19,2707,,
2024,193226214,11,1,,
2024,193226215,38,1,,
2024,194672605,20,500,,
2024,194672607,10,,,
2024,194672607,11,1,,
2024,193226216,3,25000,,
2024,194672608,45,350,,
2024,193226217,9,0,,
2024,194672610,51,0,,
2024,194672612,38,1500,,
2024,193226218,42,1,,
2024,193226219,45,700,,
2024,193226220,38,1,,
2024,194672620,3,12500,2024-12-03,
2024,194672621,3,12500,,
2024,194672625,10,,,
2024,194672625,11,1,,
2024,194672627,3,5000,2024-11-24,
2024,194672628,3,5000,,
2024,193226221,25,1,,
2024,194672630,38,1,,
2024,193226222,3,10000,2024-11-26,
2024,193226223,3,10000,,
2024,193226224,10,,,
2024,198113054,3,15000,2025-01-24,
2024,198113055,3,15000,,
2024,194672644,26,1,,
2024,194672644,42,1,,
2024,194672645,3,15000,2024-11-24,
2024,194672646,3,15000,,
2024,193226225,23,100,,
2024,193226226,13,700,,
2024,193226226,17,500,,
2024,193226227,6,1,,
2024,193226228,63,600,,
2024,193226229,5,18000,,
2024,193226230,3,5000,,
2024,193226231,3,1,,
2024,194672654,10,,,
2024,194672654,11,1,,
2024,194672655,42,1,,
2024,193226232,8,100,,
2024,193226233,3,10000,,
2024,194672656,38,1,,
2024,193226234,42,1,,
2024,193226235,6,1,,
2024,193226235,7,1,,
2024,193226235,13,1,,
2024,194672658,13,500,,
2024,193226236,64,5000,,
2024,193226237,38,1,,
2024,193226238,42,500,,
2024,193226239,3,20000,,
2024,193226240,42,1,,
2024,194672661,42,1,,
2024,194672662,4,1,,
2024,194672662,7,1170,,
2024,194672662,17,1763,,
2024,194672662,36,490,,
2024,194672662,47,0,,
2024,194672662,63,215,,
2024,194672665,42,1,,
2024,193226244,66,51,,
2024,193226245,38,200,,
2024,194672668,17,1,,
2024,194672670,10,,,
2024,193226246,8,1,,
2024,193226246,23,1,,
2024,193226246,51,0,,
2024,193226246,56,1,,
2024,193226246,63,1,,
2024,193226247,38,3000,,
2024,194672671,9,0,,
2024,193226248,38,1,,
2024,194672674,3,1,,
2024,194672674,42,6500,,
2024,194672675,42,1,,
2024,194672676,42,1,,
2024,193226250,17,20000,,
2024,193226250,20,2000,,
2024,193226251,20,40000,,
2024,193226251,63,1,,
2024,194672679,63,10,,
2024,194672681,9,0,,
2024,194672681,20,70,,
2024,194672681,51,0,,
2024,194672681,61,1,,
2024,194672682,6,25,,
2024,194672682,8,7,,
2024,193226252,38,1,,
2024,194672684,3,20000,2024-11-24,
2024,194672685,3,20000,,
2024,194672689,20,475,,
2024,194672689,61,200,,
2024,194672691,26,330,,
2024,194672693,64,1500,,
2024,194672694,7,1,2024-11-23,
2024,194672695,6,5000,,
2024,194672695,7,1,,
2024,194672695,16,1,,
2024,193226253,42,1,,
2024,193226254,26,1,,
2024,193226255,38,1,,
2024,193226257,9,0,,
2024,193226257,20,100,,
2024,193226257,25,1,,
2024,193226257,38,1,,
2024,193226257,61,2000,,
2024,194672697,38,1,,
2024,193226258,42,300,,
2024,193226259,10,,,
2024,194672698,24,1,,
2024,194672702,11,1,,
2024,194672703,42,150,,
2024,193226260,10,,,
2024,196301299,3,15000,2025-01-14,
2024,196301300,3,15000,,
2024,194672707,26,1,,
2024,194672707,61,1,,
2024,194672711,3,25000,2024-11-25,
2024,194672712,3,25000,,
2024,194672717,3,1,,
2024,194672719,63,1,,
2024,194672722,42,1,,
2024,194672725,3,10000,2024-12-02,
2024,194672726,3,10000,,
2024,194672727,31,20000,,
2024,194672728,6,138,2024-11-25,
2024,194672729,6,138,,
2024,194672730,20,2100,,
2024,194672731,3,20000,2024-11-25,
2024,194672732,3,20000,,
2024,194672733,7,1500,,
2024,194672735,8,200,,
2024,193226263,3,10000,,
2024,194672737,3,23000,,
2024,194672739,63,1,,
2024,194672740,10,,,
2024,194672740,11,1,,
2024,193226266,38,1,,
2024,193226266,42,1,,
2024,193226267,3,1,,
2024,194672743,10,,,
2024,193226268,3,20000,,
2024,193226268,63,1,,
2024,194672744,10,,,
2024,194672744,11,1,,
2024,194672746,3,1,,
2024,194672746,30,12000,,
2024,194672746,37,1,,
2024,194672748,10,,,
2024,194672751,10,,,
2024,194672751,11,1,,
2024,194672755,24,20000,2024-11-26,
2024,194672756,24,20000,,
2024,194672757,11,1,,
2024,194672761,6,1,,
2024,194672761,61,1,,
2024,194672761,63,1,,
2024,194672764,11,1,,
2024,194672766,10,,,
2024,194672766,11,1,,
2024,194672767,10,,,
2024,194672767,11,1,,
2024,194672769,11,1,,
2024,194672770,8,3,,
2024,194672773,10,,,
2024,194672776,20,1,,
2024,194672778,42,1500,,
2024,193226269,38,1,,
2024,194672780,6,1,,
2024,194672780,13,500,,
2024,194672791,38,1,,
2024,193226270,25,40,,
2024,194672792,6,1,,
2024,194672792,7,1,,
2024,194672792,36,1,,
2024,194672795,38,1,,
2024,194672797,42,1,,
2024,194672798,16,1,,
2024,194672800,3,2500,,
2024,194672802,38,1,,
2024,194672802,42,1,,
2024,194672804,3,12500,2024-11-27,
2024,194672805,3,12500,,
2024,194672807,10,,,
2024,194672810,24,7000,,
2024,194672811,6,1,,
2024,194672811,10,1,,
2024,194672811,47,0,,
2024,194672811,63,1,,
2024,196301301,9,0,,
2024,194672812,63,100,,
2024,194672816,36,1,,
2024,194672816,63,500,,
2024,193226271,9,0,,
2024,193226271,20,100,,
2024,193226272,9,0,,
2024,193226272,20,275,,
2024,194672820,11,1,,
2024,194672822,11,1,,
2024,194672826,10,,,
2024,194672828,38,5000,,
2024,194672829,7,700,,
2024,194672829,13,549,,
2024,194672829,63,1,,
2024,194672830,6,1000,,
2024,194672830,63,1,,
2024,194672832,24,10000,2024-11-26,
2024,194672833,11,1,,
2024,194672835,3,20000,2024-11-26,
2024,194672836,3,20000,,
2024,194672837,63,130,,
2024,194672839,38,200,,
2024,196301302,3,20000,2024-11-26,
2024,196301303,3,20000,,
2024,194672842,63,200,,
2024,194672843,6,300,,
2024,194672843,36,200,,
2024,196301304,63,1,,
2024,196301305,10,,,
2024,196301305,11,1,,
2024,194672845,36,5000,,
2024,194672849,63,1,,
2024,194672851,38,1,,
2024,194672853,42,1,,
2024,194672854,10,,,
2024,194672854,11,1,,
2024,196301306,10,,,
2024,194672858,16,1,,
2024,194672858,63,1,,
2024,194672861,10,,,
2024,196301307,11,1,,
2024,196301308,10,,,
2024,196301308,11,1,,
2024,196301310,42,1,,
2024,196301311,8,1,,
2024,196301311,20,7,,
2024,196301311,23,600,,
2024,193226273,63,1114,,
2024,193226274,3,10000,,
2024,196301313,10,,,
2024,196301314,3,5000,2024-12-19,
2024,196301315,3,5000,,
2024,196301316,3,5000,2024-11-26,
2024,196301317,3,5000,,
2024,196301318,10,,,
2024,196301319,38,2,,
2024,196301320,10,,,
2024,196301321,3,10000,2024-11-26,
2024,196301322,11,1,,
2024,194672864,63,1,,
2024,196301323,3,25000,2024-12-31,
2024,196301324,3,25000,,
2024,196301325,10,,,
2024,196301325,11,1,,
2024,196301326,42,1,,
2024,193226275,9,0,,
2024,196301327,42,1,,
2024,194672866,11,1,,
2024,194672868,20,6208,,
2024,196301328,10,,,
2024,196301329,10,,,
2024,196301330,16,158,,
2024,196301331,10,,,
2024,196301331,11,1,,
2024,196301332,10,,,
2024,196301332,11,1,,
2024,196301332,63,1,,
2024,196301333,10,,,
2024,196301333,11,1,,
2024,193226276,3,10000,,
2024,194667822,42,1,,
2024,194667825,9,0,,
2024,196301334,9,0,,
2024,196301334,20,720,,
2024,196301334,63,100,,
2024,196301336,11,1,,
2024,196301337,63,245,,
2024,196301338,8,50,,
2024,196301338,20,15,,
2024,196301338,47,0,,
2024,196301338,61,100,,
2024,193226277,3,12000,,
2024,196301339,42,1,,
2024,193226278,9,0,,
2024,193226278,20,1,,
2024,193226278,22,0,,
2024,193226278,25,1,,
2024,193226278,51,0,,
2024,193226278,63,1,,
2024,196301340,42,1500,,
2024,196301341,10,,,
2024,196301341,11,1,,
2024,196301343,42,300,,
2024,196301344,38,250,,
2024,194667830,4,1500,,
2024,196301345,42,1,,
2024,194667832,11,1,,
2024,196301346,3,5000,2024-11-26,
2024,196301347,3,5000,,
2024,193226279,3,8000,2024-11-27,
2024,193226280,3,8000,,
2024,193226281,51,0,,
2024,196301349,38,1,,
2024,194667837,3,1,,
2024,194667840,42,450,,
2024,194667841,3,10000,,
2024,194667845,10,,,
2024,194667846,36,3000,,
2024,194667847,36,61,,
2024,194667847,61,200,,
2024,194667847,63,1,,
2024,194667849,61,1300,,
2024,194667850,16,1,,
2024,194667853,63,1,,
2024,194667854,36,5000,,
2024,194667856,3,1,,
2024,194667857,9,0,,
2024,194667857,20,30,,
2024,194667858,9,0,,
2024,194667858,20,145,,
2024,196301350,3,2000,2024-12-09,
2024,196301351,3,2000,,
2024,196301352,2,1117,2024-11-27,
2024,196301352,8,1,2024-12-27,
2024,196301353,2,1117,,
2024,196301353,8,1,,
2024,194667860,3,40000,2024-12-02,
2024,194667861,3,40000,,
2024,194667864,63,500,,
2024,194667865,9,0,,
2024,194667865,20,60,,
2024,194667865,25,1,,
2024,194667865,51,0,,
2024,194667867,61,1200,,
2024,194667868,9,0,,
2024,194667868,20,32,,
2024,194667868,25,1,,
2024,194667870,3,20000,2024-11-27,
2024,194667871,3,20000,,
2024,196301354,36,1,,
2024,196301355,63,4,,
2024,193226282,3,10000,,
2024,194667874,23,1,,
2024,194667874,26,1,,
2024,196301356,9,0,,
2024,194667875,20,450,,
2024,194667876,6,300,,
2024,194667876,9,0,,
2024,194667876,25,1,,
2024,194667876,47,0,,
2024,194667876,63,168,,
2024,194667877,38,1,,
2024,194667877,63,1,,
2024,194667878,36,1,,
2024,194667879,42,1,,
2024,194667880,19,31,,
2024,194667881,3,10000,,
2024,194667882,38,1,,
2024,194667883,20,200,,
2024,194667884,10,,,
2024,194667885,10,,,
2024,194667885,11,1,,
2024,196301358,19,586,2024-11-27,
2024,196301359,11,1,,
2024,196301360,19,586,,
2024,196301361,8,165,,
2024,194667886,20,1400,,
2024,196301362,8,1,,
2024,196301362,16,1,,
2024,196301362,23,1,,
2024,196301362,25,1,,
2024,196301362,38,1,,
2024,196301362,43,1,,
2024,196301362,51,0,,
2024,196301362,63,1,,
2024,194667887,10,,,
2024,194667888,6,1,,
2024,194667888,62,1,,
2024,194667888,63,1,,
2024,194667888,66,1,,
2024,194667889,9,0,,
2024,194667890,22,0,,
2024,194667891,22,0,,
2024,194667891,52,0,,
2024,194667892,10,,,
2024,194667893,19,675,2024-11-27,
2024,194667894,19,959,,
2024,194667896,61,1000,,
2024,194667897,38,380,,
2024,194667898,26,1,,
2024,194667898,38,1,,
2024,194667899,3,20000,2024-11-27,
2024,194667900,3,20000,,
2024,194667901,3,8000,,
2024,194667902,19,1642,2024-11-27,
2024,194667903,19,1642,,
2024,194667905,3,9000,2024-11-28,
2024,194667906,3,9000,,
2024,194667907,6,1,,
2024,194667907,9,0,,
2024,194667908,63,1,,
2024,196301363,20,275,,
2024,194667910,13,1,,
2024,196301364,9,0,,
2024,194667911,20,1,,
2024,194667912,17,11900,,
2024,194667914,3,300,,
2024,194667917,3,10000,2024-11-30,
2024,194667918,3,10000,,
2024,194667919,3,1,,
2024,194667919,38,1,,
2024,196301366,42,1,,
2024,196301367,63,1,,
2024,194667921,8,1,,
2024,194667922,8,1,,
2024,194667925,13,200,,
2024,194667925,61,150,,
2024,198113056,19,824,,
2024,194667928,9,0,,
2024,194667928,51,0,,
2024,194667928,63,1,,
2024,194667929,17,3000,,
2024,194667932,63,1,,
2024,194667934,42,3200,,
2024,194667935,10,,,
2024,196301368,16,40,,
2024,196301368,47,0,,
2024,196301368,51,0,,
2024,196301368,63,30,,
2024,194667937,63,1,,
2024,194667938,63,1,,
2024,196301369,3,10000,2024-12-02,
2024,196301370,3,10000,,
2024,194667941,3,1,2024-11-28,
2024,194667943,38,1,,
2024,194667944,38,500,,
2024,194667948,8,1000,,
2024,194667950,19,19,,
2024,194667953,24,1,,
2024,194667954,10,,,
2024,194667954,11,1,,
2024,194667957,10,,,
2024,194667957,11,1,,
2024,194667959,42,1,,
2024,194667962,24,1,2024-11-28,
2024,194667963,24,1,,
2024,194667964,11,1,,
2024,194667966,10,,,
2024,194667966,11,1,,
2024,194667968,16,1,,
2024,194667968,26,1,,
2024,194667968,42,1,,
2024,194667975,24,20000,2024-11-29,
2024,194667976,24,20000,,
2024,194667983,7,300,,
2024,194667983,47,0,,
2024,194667983,49,1,,
2024,194667983,63,1,,
2024,194667986,3,1,,
2024,194667992,20,1,,
2024,194667995,42,1000,,
2024,194667996,7,6300,,
2024,194667996,17,7000,,
2024,194667996,20,1000,,
2024,194667996,22,0,,
2024,194667996,25,1200,,
2024,194667996,26,2148,,
2024,198113057,42,2000,,
2024,198113058,10,20000,,
2024,194668003,7,200,,
2024,194668003,16,130,,
2024,194668006,42,500,,
2024,194668012,19,1,,
2024,194668014,63,200,,
2024,194668016,9,0,,
2024,194668016,20,210,,
2024,194668021,6,1,,
2024,194668021,8,1,,
2024,194668023,3,20000,2024-12-01,
2024,194668024,3,20000,,
2024,194668027,10,,,
2024,194668030,3,10000,,
2024,194668032,63,1,,
2024,194668034,10,,,
2024,194668039,3,1,,
2024,194668041,10,,,
2024,194668041,11,1,,
2024,194668042,3,1,2024-11-29,
2024,194668044,24,5000,,
2024,194668046,8,1,2024-11-28,
2024,194668047,8,53,,
2024,194668047,63,1100,,
2024,194668049,42,999,,
2024,194668050,10,,,
2024,194668050,11,1,,
2024,194668053,6,200,,
2024,194668053,17,20,,
2024,194668053,61,1300,,
2024,194668056,11,1,,
2024,194668058,11,1,,
2024,194668060,8,13,2024-11-29,
2024,194668061,8,13,,
2024,194668063,57,1000,,
2024,194668065,8,7,2024-11-29,
2024,194668066,8,7,,
2024,194668068,63,1,,
2024,194668069,10,,,
2024,194668071,7,1250,,
2024,184333169,8,8,,
2024,184333170,20,70000,,
2024,190099927,10,,,
2024,184333172,13,1,2024-03-21,
2024,184333174,20,2000,,
2024,186586245,9,0,,
2024,186586247,7,742,,
2024,186586248,10,,,
2024,186586249,61,1515,,
2024,186586250,3,5000,,
2024,186586253,3,2,,
2024,186586255,63,4,,
2024,186586256,4,1,,
2024,186586259,63,2,,
2024,186586260,10,,,
2024,196304173,9,0,,
2024,196304173,20,100,,
2024,196304173,25,20,,
2024,196304173,61,700,,
2024,186586265,10,,,
2024,186586266,49,111,,
2024,186586266,63,8,,
2024,186586267,63,0,,
2024,186586268,10,,,
2024,186586269,10,,,
2024,195569000,20,8270,,
2024,186586273,63,1,2024-05-16,
2024,186586274,63,1,,
2024,186586277,63,80,,
2024,186586278,3,3000,,
2024,186586281,10,,,
2024,186586283,10,,,
2024,190099928,35,1,,
2024,186586285,21,66940,,
2024,186586286,20,90000,,
2024,190872423,10,,,
2024,186586289,10,,,
2024,186586290,10,,,
2024,186586292,17,5000,,
2024,186586294,3,600,,
2024,186586295,20,1695,,
2024,190099929,10,,,
2024,190099930,13,2000,,
2024,190099930,66,15,,
2024,190099931,21,100,,
2024,190099931,27,1,,
2024,190099932,3,16000,,
2024,190099933,38,2000,,
2024,190099934,20,5300,,
2024,190099935,38,3000,,
2024,190099936,52,0,,
2024,190099937,37,250,,
2024,190099938,20,233,,
2024,190099939,63,703,2024-08-06,
2024,190099940,63,703,,
2024,190099941,63,14016,,
2024,190099942,20,24000,,
2024,190099943,63,1000,2024-08-08,
2024,190099944,63,1000,,
2024,190099945,36,1600,,
2024,190099945,63,0,,
2024,190099946,20,3,,
2024,190099946,36,30,,
2024,190099947,38,17,,
2024,190099948,3,7500,2024-08-13,
2024,190099949,3,7500,,
2024,190872424,63,3650,,
2024,190099951,38,500,,
2024,190099952,20,64250,,
2024,190099953,20,500,,
2024,190099954,10,,,
2024,190099955,63,0,,
2024,190099956,52,0,,
2024,190099957,16,250,,
2024,190099958,36,1421,,
2024,190872426,20,400,,
2024,190872429,63,90,,
2024,190872430,20,7700,,
2024,190872432,2,90,,
2024,190872434,3,12000,,
2024,190872438,20,1849,,
2024,190872439,20,375,,
2024,190872441,20,9900,,
2024,190872444,63,1,,
2024,190872446,4,1500,,
2024,190872447,10,,,
2024,190872448,20,149,,
2024,190872449,63,2000,,
2024,190872452,4,4000,,
2024,192972272,16,500,2024-10-05,
2024,192972273,16,500,,
2024,192972274,20,50,,
2024,192972275,20,13500,,
2024,192972276,3,5400,,
2024,192972277,21,800,,
2024,192972278,20,64150,,
2024,192972279,63,500,,
2024,195569001,20,250,,
2024,192972281,29,10,,
2024,192972282,36,4000,,
2024,192972282,63,4000,,
2024,192972283,2,33,,
2024,192972284,30,100,,
2024,192972285,1,1231,,
2024,192972286,36,7660,,
2024,195062167,8,30,2024-11-06,
2024,195062168,8,30,,
2024,196304179,20,3456,,
2024,195062170,2,2,,
2024,195062171,22,0,,
2024,195062172,38,2500,,
2024,195569002,3,2900,,
2024,195569002,24,2900,,
2024,195062174,38,50,,
2024,195062175,8,200,,
2024,195062176,63,47,2024-11-25,
2024,195062177,63,47,,
2024,196304181,20,59500,,
2024,195062179,25,1,,
2024,195062180,38,2500,,
2024,195569003,61,600,,
2024,195569004,9,0,,
2024,195569005,3,2000,2024-12-02,
2024,195569006,3,2000,,
2024,196304184,38,400,,
2024,195569007,8,100,,
2024,195569007,25,430,,
2024,195569007,51,0,,
2024,195569008,63,460,,
2024,195569009,20,230,,
2024,195569010,9,0,,
2024,195569010,63,50,,
2024,195569011,3,3000,,
2024,195569011,38,3200,,
2024,195569012,10,,,
2024,195569013,38,800,,
2024,195569015,38,2400,,
2024,196304187,6,210,,
2024,196304187,17,9790,,
2024,195569017,15,9449,,
