yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
19712024,1971,2024,CO0320000,CO0320000,,N,N,,I,KIT CARSON,KIT CARSON,Kit Carson,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,3912,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,13,18,0,4,4,1.3,5.6,1992-01-01,1997-01-01,2005-06-01,2014-06-01,2016-01-01,2014-02-01,N,KIT CARSON,Not Specified,Y,Y,Y
19722024,1972,2024,CO0320100,CO0320100,,N,N,,I,BURLINGTON,BURLINGTON,Burlington,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,3116,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,3,8,0,2,2,1.6,3.2,1992-01-01,1997-01-01,2003-04-01,2014-04-01,2016-01-01,2013-04-01,N,KIT CARSON,Not Specified,Y,Y,Y
19752024,1975,2024,CO0330000,CO0330000,,N,N,,I,LAKE,LAKE,Lake,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,4780,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,8,4,12,3,14,17,2.3,6.1,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,LAKE,Not Specified,Y,Y,Y
19762024,1976,2024,CO0330100,CO0330100,,N,N,,I,LEADVILLE,LEADVILLE,Leadville,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2630,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,2,6,1,4,5,1.9,4.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,LAKE,Not Specified,Y,Y,Y
19772024,1977,2024,CO0340000,CO0340000,,N,N,,I,LA PLATA,LA PLATA,La Plata,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,33707,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,78,15,93,14,17,31,2.7,3.7,1992-01-01,2012-12-01,2013-08-01,2014-02-01,2016-02-01,2014-02-01,N,LA PLATA,Not Specified,Y,Y,Y
19792024,1979,2024,CO0340200,CO0340200,,N,N,,I,SOUTHERN UTE TRIBAL,SOUTHERN UTE TRIBAL,Southern Ute Tribal,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,Tribal,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,5,18,2,8,10,0,0,1992-01-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
19802024,1980,2024,CO0340300,CO0340300,,N,N,,I,IGNACIO,IGNACIO,Ignacio,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,843,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,0,1,1,11.9,13.0,1992-01-01,1998-11-01,2003-03-01,2014-06-01,2016-01-01,2014-02-01,N,LA PLATA,Not Specified,Y,Y,Y
19812024,1981,2024,CO0340400,CO0340400,,N,N,,I,BAYFIELD,BAYFIELD,Bayfield,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2883,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,2,1,3,2.8,3.1,1992-01-01,2012-01-01,2015-09-01,2015-09-01,2016-01-01,2015-09-01,N,LA PLATA,Not Specified,Y,Y,Y
19822024,1982,2024,CO034019E,CO0340500,,N,N,,I,FORT LEWIS COLLEGE,FORT LEWIS STATE COLLEGE SECURITY POL DURANGO,Fort Lewis College,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,2,2,4,0,0,1992-01-01,2004-07-01,2005-01-01,2013-10-01,2015-01-01,2013-02-01,N,LA PLATA,Not Specified,Y,Y,Y
19832024,1983,2024,CO0348000,CO0348000,,N,N,,I,SOUTHWEST DRUG TASK FORC,SOUTHWEST DRUG TASK FORC,Southwest Drug Task Force,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,Other,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,1,2,0,0,1992-01-01,2012-01-01,2012-07-01,2014-02-01,2016-01-01,2014-02-01,N,LA PLATA,Not Specified,Y,Y,Y
19842024,1984,2024,CO0350000,CO0350000,,N,N,,I,LARIMER,LARIMER,Larimer,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,94559,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,209,138,347,24,79,103,2.5,4.8,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,LARIMER,"Fort Collins-Loveland, CO",Y,Y,Y
19862024,1986,2024,CO0350200,CO0350200,,N,N,,I,ESTES PARK,ESTES PARK,Estes Park,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,5799,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,1,16,4,12,16,3.3,5.5,1992-01-01,1997-01-01,2003-03-01,2014-03-01,2016-01-01,2013-04-01,N,LARIMER,"Fort Collins-Loveland, CO",Y,Y,Y
19872024,1987,2024,CO0350300,CO0350300,,N,N,,I,FORT COLLINS,FORT COLLINS,Fort Collins,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,170509,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,204,32,236,28,84,112,1.4,2.0,1992-01-01,2006-01-01,2006-09-01,2014-02-01,2016-01-01,2013-04-01,N,LARIMER,"Fort Collins-Loveland, CO",Y,Y,Y
19882024,1988,2024,CO0350400,CO0350400,,N,N,,I,LOVELAND,LOVELAND,Loveland,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,80374,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,87,16,103,26,47,73,1.4,2.2,1992-01-01,2012-01-01,2012-09-01,2014-02-01,2016-01-01,2013-04-01,N,LARIMER,"Fort Collins-Loveland, CO",Y,Y,Y
19892024,1989,2024,CO0350500,CO0350500,,N,N,,I,"CO ST UNIV, FORT COLLINS",CO ST UNIV: FORT COLLINS,Colorado State University:,Fort Collins,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,17,8,25,9,11,20,0,0,1992-01-01,2006-01-01,2006-09-01,2014-07-01,2016-01-01,2013-04-01,N,LARIMER,"Fort Collins-Loveland, CO",Y,Y,Y
19912024,1991,2024,CO0351000,CO0351000,,N,N,,I,TIMNATH,TIMNATH,Timnath,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,11404,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,3,3,6,1.8,2.0,1992-01-01,2009-02-01,2010-09-01,2014-05-01,2016-01-01,2013-04-01,N,"LARIMER, WELD","Fort Collins-Loveland, CO",Y,Y,Y
19922024,1992,2024,CO0360000,CO0360000,,N,N,,I,LAS ANIMAS,LAS ANIMAS,Las Animas,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,6241,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,8,8,16,1,5,6,1.4,3.5,1992-01-01,1997-01-01,2003-07-01,2014-02-01,2016-01-01,2013-04-01,N,LAS ANIMAS,Not Specified,Y,Y,Y
19932024,1993,2024,CO0360100,CO0360100,,N,N,,I,TRINIDAD,TRINIDAD,Trinidad,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,8176,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,4,20,5,8,13,2.6,4.0,1992-01-01,1997-01-01,2003-03-01,2014-08-01,2016-01-01,2014-08-01,N,LAS ANIMAS,Not Specified,Y,Y,Y
19952024,1995,2024,CO0370100,CO0370100,,N,N,,I,LIMON,LIMON,Limon,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1992,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,1,1,3.0,3.5,1992-01-01,1997-01-01,2003-05-01,2014-03-01,2016-01-01,2013-04-01,N,LINCOLN,Not Specified,Y,Y,Y
19962024,1996,2024,CO0370200,CO0370200,,N,N,,I,HUGO,HUGO,Hugo,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,771,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,1,1,2.6,3.9,1992-01-01,1997-01-01,2005-06-01,2015-01-01,2016-01-01,2015-01-01,N,LINCOLN,Not Specified,Y,Y,Y
19972024,1997,2024,CO0380000,CO0380000,,N,N,,I,LOGAN,LOGAN,Logan,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,7785,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,16,12,28,2,10,12,2.3,5.1,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,LOGAN,Not Specified,Y,Y,Y
19982024,1998,2024,CO0380100,CO0380100,,N,N,,I,STERLING,STERLING,Sterling,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,12806,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,1,22,2,4,6,1.8,2.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,LOGAN,Not Specified,Y,Y,Y
20002024,2000,2024,CO0390000,CO0390000,,N,N,,I,MESA,MESA,Mesa,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,74502,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,119,55,174,21,66,87,1.9,3.5,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,MESA,"Grand Junction, CO",Y,Y,Y
20012024,2001,2024,CO0390100,CO0390100,,N,N,,I,GRAND JUNCTION,GRAND JUNCTION,Grand Junction,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,70686,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,111,29,140,19,82,101,1.8,3.4,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,MESA,"Grand Junction, CO",Y,Y,Y
20022024,2002,2024,CO0390200,CO0390200,,N,N,,I,FRUITA,FRUITA,Fruita,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,13949,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,1,19,2,2,4,1.4,1.6,1992-01-01,2011-01-01,2012-06-01,2014-02-01,2016-01-01,2013-04-01,N,MESA,"Grand Junction, CO",Y,Y,Y
