data_year,criminal_act_id,offense_id
2024,6,245386045
2024,6,245026596
2024,6,245386773
2024,6,245387039
2024,6,245387270
2024,6,245387606
2024,6,245387289
2024,2,245387032
2024,6,245387056
2024,6,245386757
2024,6,245386758
2024,6,245387229
2024,6,245386834
2024,6,245387288
2024,6,245387282
2024,6,245386777
2024,6,245387031
2024,6,245387254
2024,6,245386754
2024,6,245386075
2024,6,245386076
2024,6,245387241
2024,8,245386848
2024,6,245387085
2024,6,245387006
2024,6,245387047
2024,6,245386795
2024,6,245386796
2024,6,245387232
2024,8,245386793
2024,6,245387297
2024,6,245386873
2024,6,245387203
2024,6,245387007
2024,6,245387561
2024,6,245386787
2024,6,245603968
2024,4,245384929
2024,6,245387250
2024,2,245387010
2024,6,245387246
2024,12,245387276
2024,6,245387306
2024,6,245386058
2024,6,245386059
2024,6,245031062
2024,6,245387291
2024,6,245387559
2024,6,245387226
2024,6,245387227
2024,6,245387599
2024,6,245386763
2024,9,245387584
2024,8,245387309
2024,6,245815335
2024,14,245815336
2024,6,245815503
2024,6,245815504
2024,6,245818011
2024,6,245818012
2024,6,245818165
2024,6,245818166
2024,12,245818123
2024,6,245818033
2024,6,245387249
2024,6,245818152
2024,6,245818153
2024,6,245815515
2024,6,245818156
2024,6,245818157
2024,6,245815480
2024,6,245815383
2024,8,245818169
2024,6,245818148
2024,8,245815517
2024,6,245815392
2024,3,245818133
2024,6,245818068
2024,6,245818069
2024,6,245815453
2024,6,245818059
2024,6,245815466
2024,9,245818065
2024,6,245815522
2024,6,245815523
2024,6,245815500
2024,6,245815501
2024,6,245815502
2024,6,245817983
2024,6,245818161
2024,6,245818162
2024,6,245818183
2024,6,245818184
2024,6,245815393
2024,6,245815387
2024,6,245815350
2024,6,245815404
2024,6,245815546
2024,6,245818129
2024,6,245815529
2024,6,245818124
2024,6,245818163
2024,6,245818164
2024,8,245815355
2024,6,245815352
2024,3,245818062
2024,8,245818192
2024,6,245815540
2024,6,245815541
2024,6,245815542
2024,6,245815486
2024,5,245818182
2024,6,245815353
2024,5,220593697
2024,9,224460612
2024,8,220679506
2024,6,220679507
2024,6,220679508
2024,9,220679533
2024,8,220679585
2024,9,220679609
2024,6,220679641
2024,6,220680087
2024,4,220680084
2024,6,220680084
2024,6,222388566
2024,9,222388568
2024,9,224460615
2024,6,222388586
2024,6,222388591
2024,6,222388604
2024,8,222388604
2024,8,222388605
2024,9,222388617
2024,6,222388618
2024,6,222388619
2024,6,222388620
2024,9,224460619
2024,6,224460624
2024,8,224460624
2024,6,224460640
2024,9,224460642
2024,2,224460650
2024,6,224460650
2024,8,224460650
2024,9,224460651
2024,6,224460656
2024,9,224460665
2024,9,224460724
2024,9,224460729
2024,8,224460735
2024,6,224460741
2024,9,224460744
2024,9,224460745
2024,6,227031841
2024,8,227031881
2024,9,227031879
2024,6,227031888
2024,6,227031894
2024,8,227031894
2024,9,227976162
2024,1,227031900
2024,6,227031904
2024,6,227031905
2024,9,227031911
2024,1,227031914
2024,6,227031919
2024,6,227031928
2024,6,227031930
2024,6,227031931
2024,1,229832177
2024,9,227976175
2024,9,227976181
2024,9,227976182
2024,9,227976185
2024,9,227976190
2024,6,231669064
2024,6,231669065
2024,9,227976215
2024,8,231669611
2024,9,227976232
2024,9,227976233
2024,9,227976236
2024,9,231670189
2024,9,227976242
2024,9,233237053
2024,6,229832220
2024,6,229832221
2024,6,229832224
2024,6,229832225
2024,6,229832258
2024,8,229832295
2024,9,229832304
2024,6,235256449
2024,6,230522914
2024,6,229832395
2024,8,229832395
2024,6,229832396
2024,8,229832396
2024,9,231671584
2024,6,229832400
2024,9,231672134
2024,6,229832437
2024,9,235256450
2024,1,231672288
2024,9,235256451
2024,9,233237056
2024,8,231672312
2024,6,231672315
2024,6,231672806
2024,5,231672322
2024,14,231672323
2024,9,231672332
2024,9,231672334
2024,9,231672335
2024,6,231672340
2024,6,233237072
2024,8,233237072
2024,6,233237101
2024,8,233237101
2024,1,233237125
2024,6,233237128
2024,6,233237129
2024,6,233237183
2024,8,233237180
2024,9,233237191
2024,9,233237227
2024,9,233237233
2024,14,233237237
2024,9,235256473
2024,9,235256474
2024,6,235256481
2024,1,235256482
2024,9,238801726
2024,6,235256515
2024,6,235256516
2024,6,235256523
2024,6,244763667
2024,8,244763667
2024,2,237173794
2024,6,237173800
