data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2024,59985965,,51
2024,59553605,,52
2024,59985964,,51
2024,59985966,,51
2024,59985967,,51
2024,59985968,,51
2024,59985969,,51
2024,59985970,,51
2024,59985971,,51
2024,59985978,,51
2024,63222675,,51
2024,61098306,,51
2024,59985985,,51
2024,59985986,,51
2024,59985990,,52
2024,59985989,,51
2024,59985993,,51
2024,59985995,,51
2024,59985996,,51
2024,59985997,,52
2024,59985998,,51
2024,59985999,,51
2024,60561705,,51
2024,60561706,,51
2024,63222677,,51
2024,60561707,,51
2024,60561708,,51
2024,60561709,,51
2024,60561711,,51
2024,61555418,,51
2024,60561713,,51
2024,60561714,,51
2024,60561715,,51
2024,60561717,,51
2024,61098308,,51
2024,61098309,,52
2024,61098310,,51
2024,61098311,,51
2024,61098312,,51
2024,61098313,,51
2024,61098314,,51
2024,61098315,,51
2024,61098316,,51
2024,61098317,,51
2024,61098318,,51
2024,61555421,,51
2024,61555422,,51
2024,61555428,,51
2024,61555430,,51
2024,61555434,,51
2024,62161296,,51
2024,63222678,,51
2024,61555438,,51
2024,61555439,,51
2024,61555441,,51
2024,61555448,,51
2024,62714421,,51
2024,62161305,,51
2024,62161306,,51
2024,62161307,,51
2024,62161308,,51
2024,62161309,,51
2024,62161312,,51
2024,62161311,,51
2024,62714422,,51
2024,62161314,,51
2024,62161315,,51
2024,62161316,,51
2024,62161317,,51
2024,63222679,,51
2024,63222680,,51
2024,63222685,,51
2024,63222687,,51
2024,56962757,,51
2024,56487251,,51
2024,56979741,,51
2024,56979742,,51
2024,56970580,,51
2024,56970581,,51
2024,56970583,,51
2024,56970584,,51
2024,56979913,,51
2024,56979914,,51
2024,56979726,,51
2024,56979727,,51
2024,56980097,,51
2024,56980098,,51
2024,57227496,,51
2024,57353794,,51
2024,57232087,,51
2024,57232392,,51
2024,57353041,,51
2024,57353188,,51
2024,57353602,,51
2024,57353327,,51
2024,57417398,,51
2024,57417393,,51
2024,57502391,,51
2024,57417572,,51
2024,57417534,,51
2024,57502433,,51
2024,58917743,,51
2024,58244736,,51
2024,58918922,,51
2024,58918923,,51
2024,59106160,,51
2024,59005117,,51
2024,59614608,,51
2024,59106157,,51
2024,59112526,,51
2024,59106202,,51
2024,59106210,,51
2024,59247267,,51
2024,59247268,,51
2024,59247269,,51
2024,59114200,,51
2024,59247587,,51
2024,59313122,,51
2024,59306842,,51
2024,59615138,,51
2024,59620628,,51
2024,59313125,,51
2024,59313126,,51
2024,59622959,,51
2024,60847904,,51
2024,60532503,,51
2024,60533277,,51
2024,60887611,,51
2024,60860142,,51
2024,60896074,,51
2024,60905083,,51
2024,60905080,,51
2024,60905049,,51
2024,61586208,,51
2024,61033190,,51
2024,61034375,,51
2024,61034160,,51
2024,61586211,,51
2024,61586220,,51
2024,60901683,,51
2024,60901605,,51
2024,62171703,,51
2024,62172253,,51
2024,62362921,,51
2024,62361744,,51
2024,62311408,,51
2024,62367875,,51
2024,62312062,,51
2024,62310851,,51
2024,62199565,,51
2024,62310858,,51
2024,63147705,,51
2024,62198516,,51
2024,62169651,,51
2024,61586201,,51
2024,62169296,,51
2024,62374349,,51
2024,62373361,,51
2024,56431134,,51
2024,56450171,,51
2024,56450177,,51
2024,56762409,,51
2024,56922452,,51
2024,57460289,,51
2024,57460205,,51
2024,57531777,,51
2024,57709714,,51
2024,58240366,,51
2024,58135236,,51
2024,58441910,,51
2024,58486603,,51
2024,59023098,,51
2024,59001007,,51
2024,59506765,,51
2024,59987414,,51
2024,59882267,,51
2024,59987095,,51
2024,60397591,,51
2024,60864443,,51
2024,61530023,,51
2024,61558749,,51
2024,61618139,,51
2024,61656030,,51
2024,61753612,,51
2024,56444061,,51
2024,56638407,,51
2024,56638408,,51
2024,56638619,,51
2024,56638700,,51
2024,56648755,,51
2024,56653266,,51
2024,56789289,,51
2024,56789290,,51
2024,56789501,,51
2024,56876239,,51
2024,56876473,,51
2024,56877002,,51
2024,56886091,,51
2024,56886093,,51
2024,56973471,,51
2024,56973927,,51
2024,57227290,,51
2024,57227291,,51
2024,57227298,,51
2024,57227309,,51
2024,57504843,,51
2024,58135721,,51
2024,58135722,,51
2024,58135723,,51
2024,58137082,,51
2024,58137085,,51
2024,58137088,,51
2024,58137092,,51
2024,58536148,,51
2024,58536138,,51
2024,58536151,,51
2024,58536391,,51
2024,59155616,,51
2024,59155624,,51
2024,59250467,,51
2024,59313140,,51
2024,59360626,,51
2024,59360998,,51
2024,59360999,,51
2024,59361000,,51
2024,59506090,,51
2024,59506198,,51
2024,59942678,,51
2024,59942752,,51
2024,60039481,,51
2024,60039482,,51
2024,60039483,,51
2024,60039575,,51
2024,60039576,,51
2024,60165569,,51
2024,60253881,,51
2024,60254124,,51
2024,60254546,,52
2024,60254005,,51
2024,60253882,,51
2024,60387161,,51
2024,60253859,,51
2024,60254004,,51
2024,60255597,,51
2024,60255605,,51
2024,60645933,,52
2024,63121325,,5
2024,63121325,,52
2024,60253910,,5
2024,60253894,,5
